primary_id,paxdb_ppm
F8W031,49.5
Q9UNZ2,49.5
Q13177,49.3
O43909,49.3
Q92882,49.2
Q96G03,49.2
O75380,49.2
Q9Y6B6,49.1
Q9NR12,49.1
H0YKD8,49.0
Q9NYF8,48.8
P17812,48.6
Q9HCC0,48.4
O15467,48.4
Q9UNF0,48.4
P40763,48.3
O14828,48.3
Q9H3N1,48.2
Q9BUJ2,48.2
Q15113,48.1
Q92973,48.1
Q15067,47.7
Q7Z406,47.6
P16035,47.5
Q9Y4G6,47.5
O14773,47.4
P21399,47.3
P17900,47.3
Q9H8H3,47.2
D6RAX7,47.2
O75822,47.1
Q9Y512,47.1
P11684,47.1
P07099,47.1
P46060,47.0
Q14515,46.9
Q9H910,46.9
P22694,46.8
P0DTE7,46.7
P0DTE8,46.7
P0DUB6,46.7
O75116,46.6
O00217,46.6
O60256,46.5
P46459,46.5
Q04323,46.5
P02452,46.5
Q9Y6E0,46.4
Q13155,46.4
Q14566,46.4
P11387,46.3
Q8N163,46.3
Q15424,46.2
Q00577,46.2
Q05519,46.2
Q92804,46.0
P10301,45.9
O15372,45.9
P0DPI2,45.9
Q9C005,45.9
O75828,45.8
P41271,45.8
P11047,45.8
O94826,45.8
Q969H8,45.8
S4R3N1,45.8
O76003,45.8
O75348,45.7
Q9BPX5,45.7
P45974,45.6
O95777,45.6
A0AAG2SXZ4,45.5
P01833,45.5
Q00341,45.4
A0A024R4E5,45.4
H7BZ11,45.4
A0A087WSZ2,45.4
P67775,45.3
A6NHG4,45.1
Q9BY32,45.1
O95782,45.1
P47897,45.1
Q13867,45.1
P43034,45.1
P29373,45.0
Q9NYU2,44.9
Q9NVD7,44.9
P60763,44.8
P10645,44.8
Q7L576,44.8
P62714,44.7
E5RI56,44.7
P23219,44.7
P27144,44.7
P35914,44.5
O43324,44.5
Q9Y6N5,44.5
Q0ZGT2,44.5
P23141,44.4
Q9GZS3,44.4
Q9BSF0,44.3
P46108,44.3
Q15428,44.3
O60763,44.2
P54105,44.2
P11279,44.2
E9PF82,44.1
P07288,44.1
P33176,44.0
Q92930,44.0
Q15819,43.9
P41159,43.9
P29218,43.9
P07947,43.8
A0A1X7SBR3,43.8
Q9NY12,43.7
Q96AP7,43.7
P50570,43.6
Q02252,43.6
Q16186,43.5
A0A1W2PQS6,43.5
P42025,43.5
Q15286,43.5
P02686,43.4
P13284,43.4
O60832,43.4
P09234,43.3
P11233,43.3
P09497,43.3
A0A0A0MRI2,43.3
P31151,43.2
Q9NP72,43.2
Q6NVY1,43.2
P35221,43.2
O75832,43.1
P45973,43.1
P15515,43.1
P21912,43.0
P62745,42.9
Q14192,42.9
Q14644,42.9
Q9Y5J7,42.9
Q9H0C2,42.8
Q9UN86,42.8
Q14525,42.7
P01911,42.6
P10620,42.6
Q8TAT6,42.6
P41226,42.6
Q9Y295,42.4
P09417,42.4
O95373,42.2
P03886,42.1
P22090,42.0
Q9Y5U9,42.0
O75643,41.9
O75663,41.9
Q8TCD5,41.8
P17612,41.7
Q99961,41.7
P08123,41.6
Q9Y2W1,41.5
Q9BRP8,41.5
Q04828,41.5
Q8WVM8,41.4
O43747,41.4
O43294,41.4
E9PDF2,41.4
Q9BVC6,41.3
P63165,41.3
P49747,41.2
Q9NX24,41.2
Q13409,41.1
F8VP50,41.1
Q9NZZ3,41.1
Q00059,41.1
Q13126,41.1
Q13541,41.0
Q9P2J5,40.9
Q8N1G4,40.9
Q08J23,40.9
Q8WXF1,40.9
P30154,40.9
P41223,40.9
P78385,40.9
P61020,40.8
Q9BQA1,40.8
Q92900,40.7
P55000,40.7
P35611,40.7
P46063,40.6
P37198,40.6
P19012,40.6
Q5SQ64,40.6
Q9NPJ3,40.6
P19086,40.5
Q9BXP5,40.5
P52758,40.5
Q9H0R4,40.5
P51911,40.5
P05067,40.4
O43447,40.3
Q15005,40.3
O00391,40.3
Q96E39,40.3
P30566,40.3
Q9NRX4,40.3
Q7RTV0,40.2
P31327,40.1
Q16881,40.1
P55263,40.1
Q01459,40.1
Q9Y608,40.0
Q14204,39.9
P52306,39.9
P11234,39.8
O43583,39.8
P00966,39.8
Q96DR5,39.8
Q16663,39.8
P61009,39.7
P01116,39.7
P04181,39.7
Q9NUJ1,39.6
Q9Y3D9,39.6
Q96A26,39.5
E7EQY1,39.5
P12532,39.5
Q9H3U1,39.4
P05771,39.4
P09668,39.4
O94979,39.3
Q8N1Q1,39.3
Q96AB3,39.3
Q16666,39.2
Q07507,39.1
Q3LXA3,39.1
Q14699,39.1
Q96IX5,39.0
P26440,39.0
Q96BM9,38.9
Q9UBB4,38.9
Q13451,38.8
Q9H444,38.8
P13637,38.8
P09110,38.8
O95861,38.7
Q9Y6C2,38.7
P01730,38.7
P60983,38.7
E9PFW3,38.6
P47929,38.5
Q8NFV4,38.5
Q5VZU9,38.4
Q10713,38.4
Q08945,38.4
Q96I99,38.4
Q9HAB8,38.3
Q9Y6E2,38.3
Q13045,38.3
O43813,38.2
Q7Z3Y8,38.2
Q14232,38.1
P19404,38.1
Q9H361,38.1
Q7Z434,38.0
Q6P2Q9,38.0
Q9Y5B9,37.9
Q9Y2Z0,37.8
Q86UP2,37.8
Q9UHA4,37.7
P49915,37.7
A0A9H3ZVF6,37.6
Q13247,37.6
Q04941,37.6
Q53EL6,37.6
O43491,37.5
Q9Y394,37.5
O75323,37.5
P27694,37.5
P51648,37.5
Q15293,37.4
P11908,37.4
P50440,37.4
Q14677,37.4
P23919,37.3
Q9BRJ6,37.2
P00846,37.2
Q13098,37.1
Q8IYB3,37.1
P07711,37.1
O14744,37.1
O15117,37.1
P13861,37.0
P32322,37.0
P33151,37.0
P18428,36.9
O94903,36.8
Q09666,36.8
Q9BSD7,36.7
Q13724,36.7
P82979,36.7
Q13951,36.6
Q15323,36.6
P01241,36.6
Q8NBN7,36.5
P14780,36.5
P36507,36.4
Q13740,36.4
Q9P2R7,36.3
Q9Y5M8,36.2
P37235,36.2
O43681,36.1
Q9UBV8,36.1
P28799,36.1
O00170,36.0
Q969E1,36.0
Q06210,36.0
Q14008,36.0
Q16143,35.9
Q6EEV6,35.9
P35080,35.8
Q8N2U0,35.8
O75746,35.7
J3KQ48,35.7
Q8WWY3,35.7
P35249,35.7
O95994,35.6
P49448,35.6
P13798,35.6
Q96EE4,35.5
Q96JB5,35.5
O60701,35.4
Q9UBW8,35.4
Q9BVG4,35.4
Q14344,35.3
P40199,35.3
Q9Y383,35.3
P17540,35.3
Q9Y3B7,35.3
O95202,35.2
O00233,35.2
Q56VL3,35.2
O60749,35.1
A6NHL2,35.1
Q9Y237,35.1
Q14980,35.0
O96019,34.9
P02812,34.9
Q9NZ01,34.9
P08319,34.9
P78344,34.9
D3DQV9,34.9
Q13492,34.8
O15523,34.8
Q13547,34.8
Q14896,34.8
P35222,34.8
Q9H773,34.8
P23786,34.7
Q9UM00,34.7
Q14157,34.7
P30520,34.7
P61201,34.7
Q16762,34.6
Q9NX58,34.6
O75935,34.6
Q99598,34.6
P53985,34.5
O60925,34.5
A0A0A0MT64,34.5
Q13361,34.5
Q16864,34.4
Q8WU90,34.4
P53582,34.4
Q8IUI8,34.4
P10646,34.3
P10916,34.3
Q9UNF1,34.2
Q16401,34.2
P36405,34.2
P52815,34.1
O60927,34.1
O15382,34.1
Q9Y6A9,34.1
P19388,34.0
Q9Y3A5,34.0
Q9NZ08,34.0
Q8NE86,33.9
Q14254,33.9
P61960,33.8
P13995,33.8
P36551,33.7
P11277,33.7
Q9NRX1,33.7
O00479,33.7
Q9NPC6,33.6
Q86TD4,33.6
O76094,33.6
P60891,33.6
Q96HY6,33.6
P04921,33.6
P19525,33.5
Q9BZZ5,33.5
Q92769,33.5
Q96S97,33.5
P19961,33.3
Q9H6F5,33.2
P04818,33.2
Q9Y6G9,33.2
P04271,33.2
Q7LDG7,33.1
Q5TEC6,33.1
P11171,33.1
P12270,33.1
P32320,33.0
P53675,33.0
P48740,33.0
P30038,32.9
Q96A00,32.9
Q15041,32.8
O15067,32.7
Q9BX67,32.7
Q15436,32.7
Q92597,32.6
O00425,32.6
A0A8J8YU24,32.6
Q14166,32.6
P17252,32.6
Q13404,32.6
Q9UHB9,32.5
Q92734,32.5
P40616,32.5
P68400,32.4
O14929,32.4
Q5XKE5,32.4
Q9Y5P6,32.4
P15104,32.4
Q16822,32.3
Q6UW68,32.3
Q9UK45,32.3
P41227,32.3
P55735,32.3
Q9GZZ1,32.3
Q92878,32.2
L7N2F9,32.1
P09172,32.1
P15170,32.1
Q99627,32.0
Q06187,32.0
Q9NZL9,32.0
P49593,32.0
Q96RU3,32.0
A0A087WTQ4,31.9
P08243,31.8
Q8N699,31.8
X6R8A1,31.8
P43307,31.8
Q92665,31.8
P57088,31.8
Q9Y3C8,31.8
P22307,31.8
Q9H0E2,31.7
P48556,31.7
A0A087WWD4,31.7
Q9BTV4,31.7
Q9UNN8,31.7
Q9H4A6,31.7
O14949,31.7
P19784,31.6
P17655,31.5
P15559,31.5
Q96A33,31.5
Q9UHY7,31.5
Q8NBT2,31.4
Q86YZ3,31.4
Q02338,31.3
Q9Y6H1,31.3
P80108,31.3
O94919,31.3
Q96I24,31.3
P61764,31.3
Q9NPA8,31.2
P11678,31.2
O75306,31.1
P80303,31.0
P11172,31.0
Q9UI08,31.0
O95816,31.0
Q9NPH2,31.0
Q14112,31.0
K7ERQ8,30.9
P49756,30.9
P37059,30.9
Q9UMY4,30.9
Q8WZ42,30.9
P01112,30.8
P52895,30.7
O60262,30.7
P61803,30.7
Q16539,30.7
Q14061,30.7
P48507,30.6
Q5QPK2,30.6
P25774,30.6
Q7Z7H5,30.6
F8WCA0,30.5
Q8WWM7,30.5
Q6NXT2,30.4
P20339,30.4
P61326,30.4
Q9UKD2,30.4
Q9H8Y8,30.4
P53007,30.4
Q969T9,30.3
Q9H7Z7,30.3
P35813,30.2
P03973,30.2
Q9Y3Y2,30.2
O75521,30.2
Q9P035,30.1
Q9Y6M9,30.1
Q9H845,30.1
Q6L8Q7,30.1
Q12765,30.1
Q00169,30.1
Q9H4A4,30.0
Q9Y251,30.0
Q9UN36,30.0
Q16134,30.0
Q9NRN7,30.0
Q86Y82,29.9
A0A087WWM0,29.9
P08118,29.9
P61619,29.8
Q9NTJ3,29.8
P40937,29.8
Q02818,29.7
P45954,29.6
Q5JWF2,29.6
Q9UNS2,29.6
O14974,29.5
O76009,29.5
Q15287,29.5
O75351,29.5
P61421,29.4
P07766,29.4
A0A087WT44,29.4
O95571,29.4
P16284,29.4
P49354,29.3
Q15758,29.3
Q9UGI8,29.3
P67812,29.2
Q96EL3,29.2
P09488,29.2
P47813,29.1
Q9UHL4,29.1
Q9NZI8,29.1
P13727,29.1
Q6ZMR3,29.1
Q04446,29.0
Q92905,29.0
Q9C0C9,29.0
Q9NWV4,29.0
P01111,29.0
Q9UI30,29.0
Q96A72,28.9
O60812,28.9
O95182,28.9
P53992,28.9
P34896,28.9
Q9HCN8,28.7
Q96HS1,28.7
Q9Y5A9,28.7
Q8N684,28.7
Q14151,28.7
P0DP57,28.6
Q8NBX0,28.6
A0A096LP55,28.6
P50461,28.5
Q9H074,28.5
Q9NSE4,28.5
P48163,28.5
Q15102,28.5
P00326,28.4
P59768,28.4
O75439,28.4
Q7Z3Y7,28.4
Q14012,28.4
P53634,28.3
O75251,28.2
P11441,28.2
Q9NRV9,28.2
P60468,28.1
O75436,28.1
P51570,28.1
Q13976,28.0
Q93009,28.0
Q92616,28.0
Q8WUD1,28.0
P42330,28.0
P62861,28.0
Q96GC5,27.9
P05026,27.9
Q01581,27.9
Q8NBM8,27.9
A0A499FJE1,27.9
Q9H3K6,27.9
P17568,27.8
Q8TDN6,27.7
O75534,27.7
O75594,27.7
H7C2Q8,27.7
A0A0C4DG89,27.6
Q96TC7,27.6
A0A3B3ISS9,27.6
O00629,27.6
Q9H840,27.5
O75223,27.5
Q15485,27.5
Q13043,27.4
Q12974,27.4
B7ZW38,27.4
P0DMR1,27.4
Q9Y3Z3,27.4
B2RXH8,27.4
P55265,27.4
P19320,27.4
Q9UII2,27.4
O94925,27.3
Q9Y5K6,27.3
E9PAL0,27.3
Q6P2E9,27.3
O14602,27.2
Q86UE4,27.2
Q9UHB6,27.2
Q9BYN8,27.2
Q8NEV1,27.1
Q32MZ4,27.1
Q14318,27.1
O60220,27.1
O00764,27.1
P52701,27.0
Q4VC31,27.0
Q99417,27.0
P50583,27.0
Q08752,27.0
P10253,27.0
Q9NVS9,26.9
Q9UBR2,26.9
P23434,26.9
Q6PKG0,26.9
A0A0J9YXJ0,26.9
P82909,26.9
A0A087WW40,26.9
Q9Y3C6,26.9
P51553,26.9
Q8NBU5,26.8
Q9NZQ3,26.8
Q15746,26.8
Q9UJS0,26.8
P43897,26.8
P52888,26.7
P23297,26.7
Q8WXX5,26.7
Q96BX8,26.7
Q15642,26.7
Q5JSH3,26.7
P46926,26.6
Q9Y4Z0,26.6
Q6YN16,26.6
Q9UBS4,26.5
P39059,26.5
P06730,26.5
O75431,26.5
Q5LJA5,26.4
Q96QR8,26.4
P07864,26.4
P11388,26.4
Q7L8L6,26.4
Q08623,26.3
Q99614,26.3
P30613,26.3
O75940,26.3
Q96C24,26.3
Q9Y221,26.2
Q9BX10,26.2
Q2VIR3,26.2
O14617,26.2
A0A2Y9D025,26.2
P51398,26.1
Q52LJ0,26.1
Q68EM7,26.1
P30419,26.1
Q9Y2X8,26.1
Q8NBJ4,26.1
O60313,26.1
Q13501,26.0
Q9NX55,26.0
Q9UQE7,26.0
Q96C90,25.9
P35270,25.8
Q86X76,25.7
Q13895,25.7
P62072,25.7
P11182,25.6
Q14657,25.6
Q14BN4,25.5
P41218,25.5
J3KPP4,25.5
Q05209,25.5
Q2TAA2,25.4
A0A087WV05,25.4
Q15388,25.4
Q15020,25.3
P02724,25.2
Q96CX2,25.2
Q15437,25.2
P42285,25.1
P13674,25.1
O15127,25.1
O95347,25.1
O43561,25.1
Q9BUN1,25.1
P51668,25.1
Q96C36,25.0
Q9H2J4,25.0
P05121,25.0
P12074,25.0
Q96AZ6,24.9
P17480,24.9
Q8WVJ2,24.9
P27708,24.8
Q13630,24.8
Q9BXJ9,24.8
P14678,24.8
O14983,24.8
P12829,24.7
Q14683,24.7
H0YAE9,24.7
Q9UKV3,24.6
O95573,24.6
Q9H939,24.6
Q9NPE3,24.6
Q5EB52,24.6
O94788,24.6
Q14914,24.5
M0QYM2,24.5
P21283,24.5
O43615,24.5
Q14258,24.4
G5EA30,24.4
Q9Y570,24.4
Q9Y4D1,24.3
Q9P289,24.3
O15258,24.3
Q14376,24.3
P32321,24.2
Q96GG9,24.2
P60520,24.2
P36639,24.2
P07686,24.2
M0QZK8,24.2
P54619,24.1
O43660,24.1
Q96AC1,24.1
Q9BZE4,24.1
Q16363,24.0
O15042,24.0
Q96Q11,24.0
P10155,24.0
Q16527,23.9
Q14894,23.9
P23634,23.9
Q8N392,23.9
Q8NBF2,23.8
O75208,23.8
Q14978,23.8
Q14739,23.8
Q9Y5Z4,23.7
P52943,23.7
P43405,23.7
Q7Z4V5,23.7
Q9Y2S6,23.6
P63162,23.6
O14672,23.6
Q5TFE4,23.6
P20936,23.6
Q5JTV8,23.6
O15116,23.6
Q96T51,23.6
Q13596,23.6
P78406,23.5
Q9BQG0,23.5
P08263,23.5
Q99584,23.5
Q99459,23.5
P61011,23.5
O00422,23.5
P55039,23.5
Q9BWF3,23.5
O43150,23.4
Q9UK41,23.4
O00203,23.4
P15954,23.4
A0A8Z5A536,23.3
A0A087X1S7,23.3
Q9UI09,23.3
P18846,23.3
A0A804H2H4,23.3
Q14676,23.2
O00533,23.2
Q9P0J0,23.2
Q9H307,23.2
P16422,23.1
Q14195,23.1
Q9Y3E1,23.1
Q96AT9,23.1
Q96P70,23.1
D6RAM3,23.0
O95218,23.0
Q9UNL2,23.0
Q15274,23.0
Q13057,23.0
P82650,23.0
Q9NQ29,22.9
P82663,22.9
P61024,22.9
H3BMD8,22.8
F8VXC8,22.8
Q05193,22.8
O00116,22.8
Q8N1F7,22.8
Q9BRG1,22.7
Q7Z3Z0,22.7
Q969X5,22.7
Q9NVP1,22.7
Q99613,22.6
Q9NQG5,22.6
Q9BYD1,22.6
J3KQN4,22.6
O94905,22.6
P06241,22.6
Q5VW32,22.6
Q9NRP0,22.6
A0A2R8Y619,22.6
O75569,22.5
Q06124,22.5
Q9Y4W6,22.5
P53367,22.4
Q13595,22.4
Q06203,22.4
Q9H9J2,22.4
P05451,22.4
Q9NWU5,22.4
Q14508,22.3
Q96TA1,22.3
Q7Z3B1,22.3
P51606,22.3
P0DMM9,22.3
P0DMN0,22.3
Q9Y5K8,22.3
Q9UMX0,22.3
A0FGR8,22.2
P15309,22.2
Q9NQ75,22.2
P16219,22.2
Q9H6Z4,22.2
Q9BYD3,22.2
Q14839,22.2
Q92572,22.2
P63211,22.2
O00584,22.1
Q86XP3,22.1
Q15785,22.1
P51114,22.1
P02795,22.1
Q13564,22.1
Q9UKX7,22.1
Q9P2X0,22.0
O95757,22.0
Q5J8M3,22.0
Q9UBF2,22.0
P55290,21.9
Q9H9H4,21.9
Q9UEW8,21.9
Q9ULH1,21.9
Q9C0I1,21.9
Q13907,21.9
Q15370,21.9
Q9P287,21.9
Q9Y547,21.8
O00186,21.8
O94874,21.8
Q9GZP4,21.8
O14776,21.8
P51808,21.8
Q53GS9,21.7
Q92608,21.7
O94776,21.7
P60604,21.7
A0A3B3ISG8,21.7
M0QYZ2,21.6
Q9H0W9,21.6
Q6GMV3,21.6
Q13363,21.6
P16157,21.6
Q7KZ85,21.6
O95168,21.5
Q96HJ9,21.5
A0A0A6YYJ8,21.5
Q16774,21.5
O94973,21.5
Q9NVI7,21.5
Q05707,21.5
P13747,21.4
P15144,21.4
L7MUG9,21.4
Q96C86,21.4
P01906,21.4
Q9GZZ9,21.3
P84074,21.3
Q15738,21.3
P61927,21.3
Q9Y2T7,21.3
Q9UQ35,21.2
P16885,21.2
Q9BZQ8,21.2
Q8TD47,21.2
Q8ND56,21.2
P36952,21.2
Q9NVG8,21.2
P55008,21.1
P20592,21.0
O15498,21.0
P61966,21.0
P22891,21.0
O00330,21.0
Q53FT3,21.0
Q14761,20.9
P48147,20.9
Q12846,20.9
Q9NTX5,20.9
Q8WVN6,20.9
O76076,20.9
O00505,20.8
P04085,20.8
P53041,20.8
P51809,20.8
O43516,20.7
Q96F07,20.7
P49589,20.7
P07093,20.7
P14735,20.7
P09467,20.7
Q9UH65,20.7
Q96EY4,20.7
P82921,20.7
Q8IXM3,20.6
Q92530,20.6
P63151,20.6
Q08170,20.6
Q09161,20.6
O00139,20.6
Q14651,20.6
E7ETB3,20.5
P80297,20.5
Q9H0A0,20.5
Q5VWZ2,20.5
Q13158,20.5
Q13449,20.5
G5EA09,20.4
Q16653,20.4
E9PCN2,20.4
P05120,20.4
Q9BY44,20.4
Q96FQ6,20.4
Q92922,20.4
Q6NUK1,20.3
Q05655,20.3
Q99986,20.3
P13473,20.3
B5ME19,20.3
Q9BQ61,20.2
Q96IJ6,20.2
Q9Y305,20.2
Q96HR9,20.2
O75844,20.1
O14964,20.1
Q8IY22,20.1
P27361,20.1
Q96A49,20.1
P13807,20.1
Q6ZVM7,20.1
Q8TF66,20.0
O43674,20.0
Q92556,20.0
P52434,20.0
O15305,20.0
A0A1B0GTU1,20.0
P18615,19.9
Q99653,19.9
Q684P5,19.9
Q8N5M4,19.9
P08709,19.9
P05187,19.9
O95721,19.9
O60264,19.8
Q9Y605,19.8
O95394,19.8
Q9GZT8,19.8
Q06141,19.8
P50579,19.8
J3KQ41,19.8
Q9UBG3,19.8
P46087,19.8
P09210,19.7
P29992,19.7
P35250,19.7
P53672,19.7
P01308,19.7
Q13405,19.7
O75607,19.7
P63316,19.7
Q9NR46,19.7
Q9UIQ6,19.7
O95793,19.6
Q9H3P7,19.6
Q9H8S9,19.6
O00743,19.6
Q9NRG7,19.6
Q9P107,19.6
Q30154,19.6
Q9BUT1,19.5
Q15762,19.5
P78324,19.5
A0A499FIA3,19.5
A0A140TA86,19.4
C9JJ19,19.4
P52594,19.4
P17050,19.4
Q92947,19.4
Q9Y2R9,19.4
Q99816,19.4
Q9BVP2,19.4
Q00534,19.4
O75694,19.3
A0AVT1,19.3
Q9Y2T2,19.3
O75791,19.3
Q9UIB8,19.2
O60496,19.2
Q8N335,19.2
A0A0A6YYG9,19.2
O43181,19.2
Q6MZM9,19.2
P57764,19.2
P07738,19.2
P09471,19.1
P49407,19.1
O60488,19.1
Q9Y639,19.1
Q9P016,19.1
Q9UNK0,19.0
Q8TAX7,19.0
P31350,19.0
Q13464,19.0
Q7Z3B4,19.0
P56524,18.9
Q6UXN9,18.9
Q9NWB6,18.9
Q9Y2Q9,18.9
O43182,18.9
Q53H12,18.8
P46439,18.8
Q96EK6,18.8
Q9Y315,18.8
Q9NT62,18.8
O95295,18.8
O95563,18.8
Q9Y5L0,18.7
Q99805,18.7
P19022,18.7
A0A0G2JMY6,18.7
Q969G3,18.7
Q9UFG5,18.6
P23921,18.6
Q96CS3,18.6
P05161,18.6
O43795,18.6
H0YNJ6,18.5
A0A2R8YG42,18.5
G3V4T6,18.5
Q7Z7G0,18.5
Q16352,18.4
O95747,18.4
P29728,18.4
Q9NPQ8,18.4
P05107,18.4
Q8TCS8,18.4
Q16563,18.4
Q9H488,18.4
P50993,18.4
Q12972,18.3
Q9HBL7,18.3
Q86X55,18.3
P42566,18.3
Q9NSB2,18.2
Q9Y3A6,18.2
Q92526,18.2
O75792,18.2
Q9NP97,18.2
Q9NS28,18.2
O75934,18.2
Q9P000,18.2
Q96SI9,18.1
P28288,18.1
Q99732,18.1
P05166,18.1
Q9Y676,18.1
Q15124,18.1
Q7L5N1,18.1
Q8IWS0,18.1
Q9HCY8,18.0
P31997,18.0
Q53H82,18.0
Q8TF64,18.0
P13688,18.0
O95989,18.0
P13984,18.0
Q7L9L4,18.0
P42229,18.0
Q9BV57,17.9
Q9HAT2,17.9
Q96QD8,17.9
Q9Y3D3,17.9
Q10471,17.9
Q8WYJ6,17.9
J3KNL2,17.9
O00541,17.8
Q96FE7,17.8
P80217,17.8
A6NDG6,17.8
Q8NFU3,17.8
O95139,17.7
Q05315,17.7
Q92876,17.7
Q6JBY9,17.7
P16220,17.6
Q8WUY1,17.6
Q9Y5X3,17.6
P36969,17.6
Q86VS8,17.6
P25685,17.6
Q9UM54,17.6
P26998,17.6
Q9NSI8,17.6
P22304,17.5
B1AP13,17.5
Q8N4V1,17.5
Q8N4Q1,17.5
P40222,17.5
Q9BXW7,17.5
Q99952,17.5
P19387,17.5
Q03013,17.5
Q9BQ67,17.5
P60413,17.4
H3BVE0,17.4
Q13542,17.3
Q5U5X0,17.3
Q8NCA5,17.3
O95197,17.3
Q13131,17.2
P82673,17.2
Q9BXN1,17.2
Q93088,17.2
Q9Y450,17.2
Q9UBC9,17.2
Q9NR56,17.2
Q02952,17.2
Q92496,17.1
Q9H8L6,17.1
Q9BSH4,17.1
Q9UEY8,17.1
Q96SB4,17.1
P24941,17.1
Q9Y3P9,17.1
Q13123,17.1
Q9UBM7,17.0
F5GXR3,17.0
Q96DA0,17.0
Q96J01,17.0
Q14684,17.0
G3V3A4,17.0
P46821,17.0
Q01085,17.0
Q6PD74,17.0
O14735,17.0
Q13618,16.9
P01178,16.9
P51692,16.9
O00267,16.9
O60880,16.9
Q9H6D7,16.9
Q15075,16.9
P23258,16.9
Q13505,16.9
P62312,16.8
Q969G6,16.8
Q9UQM7,16.8
P52788,16.8
Q9UDY2,16.8
Q9UFN0,16.8
Q969E4,16.8
P40938,16.8
P53602,16.8
O14957,16.8
P29508,16.8
P50226,16.8
Q9NYP7,16.7
Q16763,16.7
Q9UBC2,16.7
Q13835,16.7
Q9HA64,16.7
Q9NQ88,16.7
P36915,16.7
O43847,16.6
Q8TEX9,16.6
Q92552,16.6
P02549,16.6
P22059,16.6
Q9BV38,16.6
Q9UIA9,16.6
Q9NP77,16.6
P27707,16.6
Q9Y4H4,16.6
Q99747,16.6
Q14919,16.5
P36404,16.5
Q15006,16.5
Q3LI83,16.5
Q5H9R7,16.5
P80404,16.5
Q96RQ3,16.5
Q86VB7,16.5
Q9Y3L5,16.4
Q13428,16.4
Q9NPD3,16.4
A0A8I5KHR1,16.4
Q9BW27,16.4
Q7Z3D6,16.4
Q15392,16.3
Q9NQ79,16.3
Q9Y5Y2,16.3
Q6P996,16.3
Q14C86,16.3
O60783,16.3
Q9NUB1,16.3
Q13884,16.3
Q96DV4,16.2
O60831,16.2
P51159,16.2
P35612,16.2
Q6FI81,16.2
P08397,16.2
Q9NVH1,16.2
Q99615,16.2
Q02880,16.2
O75995,16.1
P43246,16.1
Q9H993,16.1
Q7Z2W4,16.1
O95167,16.1
Q9GZL7,16.1
Q12788,16.1
Q9Y2W2,16.1
Q96FZ7,16.1
Q7Z6Z7,16.1
O75506,16.1
Q96IZ0,16.1
O14958,16.0
Q02413,16.0
Q9HB07,16.0
Q8TBC4,16.0
Q9BS40,16.0
Q9Y4E8,16.0
P49959,16.0
P48509,16.0
P36222,16.0
P49961,15.9
P82932,15.9
Q99643,15.9
Q9BT09,15.9
P38571,15.9
Q14554,15.8
O43172,15.8
Q9C0K3,15.8
P16083,15.8
Q9HAV4,15.8
Q8WWA1,15.8
Q9Y3B2,15.8
Q9NZM1,15.7
Q92974,15.7
A0A7I2PLE3,15.7
Q8TEM1,15.7
P54868,15.7
Q96B97,15.7
Q9NZB2,15.7
Q9BY67,15.7
Q8NFH5,15.7
Q9UBI1,15.6
Q9BPU6,15.6
O15231,15.6
Q6YP21,15.6
Q9NR50,15.6
Q8WXF7,15.6
Q9Y3D7,15.6
O43592,15.6
Q14694,15.6
P35442,15.6
Q9P0M9,15.6
Q9UBX5,15.6
Q9UD71,15.6
P46937,15.6
Q92599,15.5
Q9NVZ3,15.5
Q8NF37,15.5
Q8N183,15.5
O43237,15.5
P12318,15.5
Q8NBQ5,15.5
Q9P015,15.5
O75381,15.4
P50851,15.4
Q53FA7,15.4
O15160,15.4
O43639,15.4
P16278,15.4
Q92797,15.4
Q9NRR3,15.4
Q86YS6,15.4
O60613,15.4
Q9NZL4,15.4
Q8NEU8,15.4
Q969V3,15.4
Q9UKG1,15.4
Q16637,15.4
Q13303,15.4
Q9H3Z4,15.3
Q9BYC9,15.3
Q9NPA0,15.3
O75352,15.3
Q9HD33,15.3
E7ERS3,15.3
P08493,15.3
Q9BV20,15.3
P28676,15.3
Q08209,15.3
P08240,15.2
Q5RKV6,15.2
A0A2Q3DQE3,15.2
O00499,15.2
A0A0A0MR39,15.2
Q10589,15.1
P34949,15.1
Q05048,15.1
Q13094,15.1
P49247,15.1
P00374,15.1
I3L4Q0,15.1
F8W930,15.1
Q9H446,15.1
H3BNX3,15.1
Q969Z0,15.1
O60784,15.1
Q9UKR5,15.1
Q8N126,15.0
P18858,15.0
Q9BYD6,15.0
O75477,15.0
Q8N983,15.0
P32455,15.0
P30837,15.0
A6ND91,15.0
Q9Y6A4,14.9
Q6NYC8,14.9
P21128,14.9
O95169,14.9
O95983,14.9
P30533,14.8
Q8TDX7,14.8
Q8WU79,14.8
Q9ULZ3,14.8
Q9Y263,14.8
Q13257,14.8
Q96GU1,14.8
P63172,14.8
Q9UJW0,14.8
F8W6G1,14.8
P23280,14.8
Q8WYA6,14.8
Q99959,14.8
P61018,14.8
Q9GZR7,14.8
Q9H2K8,14.8
P08473,14.7
O95497,14.7
P13640,14.7
P61457,14.7
Q96N66,14.7
Q9P1U1,14.7
G3V325,14.7
P04440,14.6
P57737,14.6
A0A0A6YYL4,14.6
Q8WVY7,14.6
Q7Z2W9,14.6
Q9UDT6,14.6
O94906,14.6
Q96I25,14.6
