primary_id,term_id,term_name,source,category,symbol,organism
P08131,CONTAM:sheep_keratin,sheep keratin,contaminants,keratin,,Ovis aries (Sheep)
P15241,CONTAM:sheep_keratin,sheep keratin,contaminants,keratin,,Ovis aries (Sheep)
P25690,CONTAM:sheep_keratin,sheep keratin,contaminants,keratin,,Ovis aries (Sheep)
P25691,CONTAM:sheep_keratin,sheep keratin,contaminants,keratin,,Ovis aries (Sheep)
P26372,CONTAM:sheep_keratin,sheep keratin,contaminants,keratin,,Ovis aries (Sheep)
Q86YZ3,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,HRNR,Homo sapiens (Human)
D4A5U3,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,Tgm3,Rattus norvegicus (Rat)
Q08189,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,Tgm3,Mus musculus (Mouse)
Q08188,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,TGM3,Homo sapiens (Human)
P23606,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,Tgm1,Rattus norvegicus (Rat)
Q9JLF6,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,Tgm1,Mus musculus (Mouse)
P22735,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,TGM1,Homo sapiens (Human)
Q07283,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,TCHH,Homo sapiens (Human)
P22793,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,TCHH,Ovis aries (Sheep)
Q8CGN8,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,Sprr4,Mus musculus (Mouse)
Q96PI1,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,SPRR4,Homo sapiens (Human)
O09116,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,Sprr3,Mus musculus (Mouse)
Q9UBC9,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,SPRR3,Homo sapiens (Human)
O70562,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,Sprr2k,Mus musculus (Mouse)
O70561,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,Sprr2j,Mus musculus (Mouse)
O70560,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,Sprr2i,Mus musculus (Mouse)
O70559,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,Sprr2h,Mus musculus (Mouse)
O70558,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,Sprr2g,Mus musculus (Mouse)
Q9BYE4,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,SPRR2G,Homo sapiens (Human)
O70557,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,Sprr2f,Mus musculus (Mouse)
Q96RM1,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,SPRR2F,Homo sapiens (Human)
O70556,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,Sprr2e,Mus musculus (Mouse)
P22531,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,SPRR2E,Homo sapiens (Human)
O70555,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,Sprr2d,Mus musculus (Mouse)
P22532,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,SPRR2D,Homo sapiens (Human)
O70554,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,Sprr2b,Mus musculus (Mouse)
P35325,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,SPRR2B,Homo sapiens (Human)
Q62267,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,Sprr1b,Mus musculus (Mouse)
P22528,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,SPRR1B,Homo sapiens (Human)
Q63532,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,Sprr1a,Rattus norvegicus (Rat)
Q62266,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,Sprr1a,Mus musculus (Mouse)
P35321,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,SPRR1A,Homo sapiens (Human)
Q9R269,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,Ppl,Mus musculus (Mouse)
O60437,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,PPL,Homo sapiens (Human)
Q8K2H1,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,Pphln1,Mus musculus (Mouse)
Q8NEY8,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,PPHLN1,Homo sapiens (Human)
P18165,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,Loricrin,Mus musculus (Mouse)
P23490,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,LORICRIN,Homo sapiens (Human)
P0DV60,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,LCE7A,Homo sapiens (Human)
A0A183,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,LCE6A,Homo sapiens (Human)
Q5TCM9,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,LCE5A,Homo sapiens (Human)
Q5TA78,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,LCE4A,Homo sapiens (Human)
Q5T5B0,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,LCE3E,Homo sapiens (Human)
Q9BYE3,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,LCE3D,Homo sapiens (Human)
Q5T5A8,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,LCE3C,Homo sapiens (Human)
Q5TA77,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,LCE3B,Homo sapiens (Human)
Q5TA76,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,LCE3A,Homo sapiens (Human)
Q5TA82,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,LCE2D,Homo sapiens (Human)
Q5TA81,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,LCE2C,Homo sapiens (Human)
O14633,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,LCE2B,Homo sapiens (Human)
Q5TA79,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,LCE2A,Homo sapiens (Human)
Q5T754,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,LCE1F,Homo sapiens (Human)
Q5T753,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,LCE1E,Homo sapiens (Human)
Q5T752,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,LCE1D,Homo sapiens (Human)
Q5T751,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,LCE1C,Homo sapiens (Human)
Q5T7P3,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,LCE1B,Homo sapiens (Human)
Q5T7P2,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,LCE1A,Homo sapiens (Human)
Q5FWS6,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,Kazn,Rattus norvegicus (Rat)
Q69ZS8,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,Kazn,Mus musculus (Mouse)
Q674X7,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,KAZN,Homo sapiens (Human)
P48998,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,Ivl,Rattus norvegicus (Rat)
P48997,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,Ivl,Mus musculus (Mouse)
P07476,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,IVL,Homo sapiens (Human)
Q8VHD8,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,Hrnr,Mus musculus (Mouse)
Q9D952,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,Evpl,Mus musculus (Mouse)
Q92817,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,EVPL,Homo sapiens (Human)
Q6PCW6,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,Cnfn,Mus musculus (Mouse)
Q9BYD5,CONTAM:all_keratinization,all keratinization,contaminants,keratinization,CNFN,Homo sapiens (Human)
Q86YZ3,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,HRNR,Homo sapiens (Human)
Q08188,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,TGM3,Homo sapiens (Human)
P22735,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,TGM1,Homo sapiens (Human)
Q07283,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,TCHH,Homo sapiens (Human)
Q96PI1,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,SPRR4,Homo sapiens (Human)
Q9UBC9,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,SPRR3,Homo sapiens (Human)
Q9BYE4,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,SPRR2G,Homo sapiens (Human)
Q96RM1,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,SPRR2F,Homo sapiens (Human)
P22531,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,SPRR2E,Homo sapiens (Human)
P22532,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,SPRR2D,Homo sapiens (Human)
P35325,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,SPRR2B,Homo sapiens (Human)
P22528,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,SPRR1B,Homo sapiens (Human)
P35321,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,SPRR1A,Homo sapiens (Human)
O60437,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,PPL,Homo sapiens (Human)
Q8NEY8,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,PPHLN1,Homo sapiens (Human)
P23490,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,LORICRIN,Homo sapiens (Human)
P0DV60,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,LCE7A,Homo sapiens (Human)
A0A183,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,LCE6A,Homo sapiens (Human)
Q5TCM9,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,LCE5A,Homo sapiens (Human)
Q5TA78,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,LCE4A,Homo sapiens (Human)
Q5T5B0,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,LCE3E,Homo sapiens (Human)
Q9BYE3,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,LCE3D,Homo sapiens (Human)
Q5T5A8,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,LCE3C,Homo sapiens (Human)
Q5TA77,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,LCE3B,Homo sapiens (Human)
Q5TA76,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,LCE3A,Homo sapiens (Human)
Q5TA82,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,LCE2D,Homo sapiens (Human)
Q5TA81,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,LCE2C,Homo sapiens (Human)
O14633,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,LCE2B,Homo sapiens (Human)
Q5TA79,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,LCE2A,Homo sapiens (Human)
Q5T754,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,LCE1F,Homo sapiens (Human)
Q5T753,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,LCE1E,Homo sapiens (Human)
Q5T752,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,LCE1D,Homo sapiens (Human)
Q5T751,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,LCE1C,Homo sapiens (Human)
Q5T7P3,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,LCE1B,Homo sapiens (Human)
Q5T7P2,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,LCE1A,Homo sapiens (Human)
Q674X7,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,KAZN,Homo sapiens (Human)
P07476,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,IVL,Homo sapiens (Human)
Q92817,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,EVPL,Homo sapiens (Human)
Q9BYD5,CONTAM:human_keratinization,human keratinization,contaminants,keratinization,CNFN,Homo sapiens (Human)
Q08189,CONTAM:mouse_keratinization,mouse keratinization,contaminants,keratinization,Tgm3,Mus musculus (Mouse)
Q9JLF6,CONTAM:mouse_keratinization,mouse keratinization,contaminants,keratinization,Tgm1,Mus musculus (Mouse)
Q8CGN8,CONTAM:mouse_keratinization,mouse keratinization,contaminants,keratinization,Sprr4,Mus musculus (Mouse)
O09116,CONTAM:mouse_keratinization,mouse keratinization,contaminants,keratinization,Sprr3,Mus musculus (Mouse)
O70562,CONTAM:mouse_keratinization,mouse keratinization,contaminants,keratinization,Sprr2k,Mus musculus (Mouse)
O70561,CONTAM:mouse_keratinization,mouse keratinization,contaminants,keratinization,Sprr2j,Mus musculus (Mouse)
O70560,CONTAM:mouse_keratinization,mouse keratinization,contaminants,keratinization,Sprr2i,Mus musculus (Mouse)
O70559,CONTAM:mouse_keratinization,mouse keratinization,contaminants,keratinization,Sprr2h,Mus musculus (Mouse)
O70558,CONTAM:mouse_keratinization,mouse keratinization,contaminants,keratinization,Sprr2g,Mus musculus (Mouse)
O70557,CONTAM:mouse_keratinization,mouse keratinization,contaminants,keratinization,Sprr2f,Mus musculus (Mouse)
O70556,CONTAM:mouse_keratinization,mouse keratinization,contaminants,keratinization,Sprr2e,Mus musculus (Mouse)
O70555,CONTAM:mouse_keratinization,mouse keratinization,contaminants,keratinization,Sprr2d,Mus musculus (Mouse)
O70554,CONTAM:mouse_keratinization,mouse keratinization,contaminants,keratinization,Sprr2b,Mus musculus (Mouse)
Q62267,CONTAM:mouse_keratinization,mouse keratinization,contaminants,keratinization,Sprr1b,Mus musculus (Mouse)
Q62266,CONTAM:mouse_keratinization,mouse keratinization,contaminants,keratinization,Sprr1a,Mus musculus (Mouse)
Q9R269,CONTAM:mouse_keratinization,mouse keratinization,contaminants,keratinization,Ppl,Mus musculus (Mouse)
Q8K2H1,CONTAM:mouse_keratinization,mouse keratinization,contaminants,keratinization,Pphln1,Mus musculus (Mouse)
P18165,CONTAM:mouse_keratinization,mouse keratinization,contaminants,keratinization,Loricrin,Mus musculus (Mouse)
Q69ZS8,CONTAM:mouse_keratinization,mouse keratinization,contaminants,keratinization,Kazn,Mus musculus (Mouse)
P48997,CONTAM:mouse_keratinization,mouse keratinization,contaminants,keratinization,Ivl,Mus musculus (Mouse)
Q8VHD8,CONTAM:mouse_keratinization,mouse keratinization,contaminants,keratinization,Hrnr,Mus musculus (Mouse)
Q9D952,CONTAM:mouse_keratinization,mouse keratinization,contaminants,keratinization,Evpl,Mus musculus (Mouse)
Q6PCW6,CONTAM:mouse_keratinization,mouse keratinization,contaminants,keratinization,Cnfn,Mus musculus (Mouse)
D4A5U3,CONTAM:rat_keratinization,rat keratinization,contaminants,keratinization,Tgm3,Rattus norvegicus (Rat)
P23606,CONTAM:rat_keratinization,rat keratinization,contaminants,keratinization,Tgm1,Rattus norvegicus (Rat)
Q63532,CONTAM:rat_keratinization,rat keratinization,contaminants,keratinization,Sprr1a,Rattus norvegicus (Rat)
Q5FWS6,CONTAM:rat_keratinization,rat keratinization,contaminants,keratinization,Kazn,Rattus norvegicus (Rat)
P48998,CONTAM:rat_keratinization,rat keratinization,contaminants,keratinization,Ivl,Rattus norvegicus (Rat)
P35527,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,KRT9,Homo sapiens (Human)
P35908,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,KRT2,Homo sapiens (Human)
P13645,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,KRT10,Homo sapiens (Human)
P04264,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,KRT1,Homo sapiens (Human)
P05787,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,KRT8,Homo sapiens (Human)
Q7Z794,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,KRT77,Homo sapiens (Human)
O95678,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,KRT75,Homo sapiens (Human)
P08729,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,KRT7,Homo sapiens (Human)
P48668,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,KRT6C,Homo sapiens (Human)
P04259,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,KRT6B,Homo sapiens (Human)
P02538,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,KRT6A,Homo sapiens (Human)
P13647,CONTAM:top_1000_human,top 1000 Human,contaminants,abundant_proteome,KRT5,Homo sapiens (Human)
